fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,I
redqueen,RECURD_I400,512,576900,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,398,577236,-1,-1,33,6,18.18%,1,603,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,351,575141,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,504,574300,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,509,572824,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,231,573580,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,280,575665,-1,-1,33,6,18.18%,1,603,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,320,575883,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,518,581250,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,516,579823,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,253,573056,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,458,579192,-1,-1,33,6,18.18%,1,603,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,344,556171,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,364,575954,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I400,570,574530,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,400
redqueen,RECURD_I100,4,20121,-1,-1,33,6,18.18%,1,24,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,128,209323,-1,-1,33,6,18.18%,1,226,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,297,408848,-1,-1,33,6,18.18%,1,438,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,36,73125,-1,-1,33,6,18.18%,1,81,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,2,14752,-1,-1,33,6,18.18%,1,18,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,129,212097,-1,-1,33,6,18.18%,1,231,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,71,91466,-1,-1,33,6,18.18%,1,99,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,88,146560,-1,-1,33,6,18.18%,1,159,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,11,27580,-1,-1,33,6,18.18%,1,32,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,341,559208,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,4,20390,-1,-1,33,6,18.18%,1,23,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,239,469493,-1,-1,33,6,18.18%,1,515,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,396,555756,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,64,77079,-1,-1,33,6,18.18%,1,87,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,383,433534,-1,-1,33,6,18.18%,1,473,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,101,149765,-1,-1,33,6,18.18%,1,161,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,56,61681,-1,-1,33,6,18.18%,1,68,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,33,54289,-1,-1,33,6,18.18%,1,60,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,1,16156,-1,-1,33,6,18.18%,1,18,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I100,58,100399,-1,-1,33,6,18.18%,1,108,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,100
redqueen,RECURD_I450,282,567053,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,297,560401,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,477,561604,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,318,563179,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,472,566812,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,502,564134,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,364,561391,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,409,562448,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,387,562409,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,305,561116,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,267,566367,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,362,562005,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,498,559715,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,505,563415,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,497,560384,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,501,565270,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,212,556466,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,477,571208,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,416,566012,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I450,488,562664,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,450
redqueen,RECURD_I200,516,581552,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,363,584506,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,385,577479,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,470,576700,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,354,576801,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,320,577706,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,216,577989,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,312,575842,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,463,577851,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,128,285571,-1,-1,33,6,18.18%,1,300,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,282,560396,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,241,559300,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,380,579362,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,285,578730,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,287,576288,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,308,579987,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,280,568623,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,347,577050,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,310,580287,-1,-1,33,6,18.18%,1,602,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
redqueen,RECURD_I200,477,578884,-1,-1,33,6,18.18%,1,601,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,200
afl,RECURD_I250,31,1611631,18,17,-1,-1,0.05%,2,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,29,1606418,18,17,-1,-1,0.05%,2,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,33,1607795,20,19,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,37,1603075,21,20,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,27,1609601,21,20,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,35,1605717,20,19,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,31,1605900,21,20,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,32,1610878,20,19,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,37,1600300,20,19,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,35,1612805,19,18,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,35,1603263,18,17,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,45,1607645,16,15,-1,-1,0.05%,2,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,34,1611941,17,16,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,28,1609086,18,17,-1,-1,0.05%,2,606,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,22,1599759,23,22,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,31,1605784,23,22,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,39,1616795,19,18,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,26,1610180,17,16,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,37,1611582,19,18,-1,-1,0.05%,2,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I250,31,1612191,23,22,-1,-1,0.05%,3,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,250
afl,RECURD_I350,31,1620078,23,22,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,31,1619613,20,19,-1,-1,0.05%,2,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,32,1617140,21,20,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,22,1615999,23,22,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,29,1612048,25,24,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,41,1619271,21,20,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,31,1615278,19,18,-1,-1,0.05%,2,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,36,1613919,21,20,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,22,1616750,22,21,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,30,1622298,20,19,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,30,1616509,22,21,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,31,1620006,21,20,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,26,1622546,22,21,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,37,1624055,19,18,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,33,1619566,24,23,-1,-1,0.05%,1,606,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,37,1616192,20,19,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,30,1624664,21,20,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,29,1621826,17,16,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,32,1618025,20,19,-1,-1,0.05%,2,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I350,39,1609153,20,19,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,350
afl,RECURD_I150,30,1568385,20,19,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,35,1572955,18,17,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,2,354119,23,22,-1,-1,0.05%,3,140,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,35,1572545,15,14,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,24,1570622,23,22,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,5,464872,16,15,-1,-1,0.05%,1,182,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,5,523363,20,19,-1,-1,0.05%,1,204,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,9,616149,20,19,-1,-1,0.05%,1,240,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,0,204873,15,14,-1,-1,0.05%,1,82,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,28,1432097,21,20,-1,-1,0.05%,1,554,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,42,1548169,21,20,-1,-1,0.05%,2,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,2,442555,20,19,-1,-1,0.05%,1,176,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,31,1482431,17,16,-1,-1,0.05%,1,572,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,16,993671,18,17,-1,-1,0.05%,1,386,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,4,532668,21,20,-1,-1,0.05%,1,208,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,2,197370,17,16,-1,-1,0.05%,1,80,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,25,1209798,19,18,-1,-1,0.05%,1,470,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,2,318678,22,21,-1,-1,0.05%,1,126,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,4,478883,20,19,-1,-1,0.05%,2,188,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I150,32,1566871,19,18,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,150
afl,RECURD_I50,0,112670,16,15,-1,-1,0.01%,1,47,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,129538,14,13,-1,-1,0.01%,1,53,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,56942,18,17,-1,-1,0.01%,1,26,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,67216,17,16,-1,-1,0.01%,1,29,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,71441,16,15,-1,-1,0.01%,1,31,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,52428,18,17,-1,-1,0.01%,1,23,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,65670,17,16,-1,-1,0.01%,1,29,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,84505,18,17,-1,-1,0.01%,1,37,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,79793,17,16,-1,-1,0.01%,1,35,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,49698,16,15,-1,-1,0.01%,1,23,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,6631,8,7,-1,-1,0.01%,1,7,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,125816,16,15,-1,-1,0.01%,2,53,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,85449,15,14,-1,-1,0.01%,1,36,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,123907,18,17,-1,-1,0.01%,1,52,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,58234,17,16,-1,-1,0.01%,1,26,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,94288,17,16,-1,-1,0.01%,1,40,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,105226,18,17,-1,-1,0.01%,1,44,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,106213,16,15,-1,-1,0.01%,2,44,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,64614,15,14,-1,-1,0.01%,1,29,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I50,0,92407,16,15,-1,-1,0.01%,1,39,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,50
afl,RECURD_I300,29,1607231,21,20,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,34,1606323,20,19,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,39,1608562,18,17,-1,-1,0.05%,2,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,29,1601291,18,17,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,30,1606601,22,21,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,32,1611933,18,17,-1,-1,0.05%,2,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,27,1613596,21,20,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,30,1608443,17,16,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,44,1612986,18,17,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,35,1607730,22,21,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,27,1607075,19,18,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,26,1609947,18,17,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,31,1612302,15,14,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,39,1610721,15,14,-1,-1,0.05%,1,605,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,33,1607775,18,17,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,25,1616270,21,20,-1,-1,0.05%,1,606,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,28,1606396,17,16,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
afl,RECURD_I300,20,1612112,19,18,-1,-1,0.05%,1,604,35.55555555555556,16,45,28.57142857142857,26,91,34.61538461538461,9,26,25,2,8,300
