fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,I
afl,LOOP_I100,0,1595,15,14,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100
afl,LOOP_I100,0,561,15,14,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100
afl,LOOP_I100,0,545,13,12,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100
afl,LOOP_I100,0,1089,11,10,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100
afl,LOOP_I100,0,569,16,15,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100
afl,LOOP_I100,0,553,15,14,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100
afl,LOOP_I5000,15,1632013,17,16,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,15,1600437,18,17,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,14,1621418,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,14,1625357,17,16,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,15,1611052,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,15,1608766,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,15,1631689,15,14,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,14,1631877,17,16,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,15,1598018,14,13,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,17,1633487,16,15,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,16,1606983,15,14,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,16,1606127,16,15,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,14,1618653,18,17,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,17,1608948,15,14,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,17,1601951,16,15,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,14,1625969,21,20,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,15,1605578,14,13,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,14,1627832,19,18,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,16,1630864,16,15,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I5000,16,1628328,14,13,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5000
afl,LOOP_I50000,15,1659885,16,15,-1,-1,0.04%,1,618,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,14,1671069,17,16,-1,-1,0.04%,1,621,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,17,1624467,15,14,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,14,1636063,19,18,-1,-1,0.04%,1,608,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,16,1628037,17,16,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,15,1677076,16,15,-1,-1,0.04%,1,627,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,16,1628671,14,13,-1,-1,0.04%,1,607,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,16,1662776,15,14,-1,-1,0.04%,1,619,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,14,1657504,17,16,-1,-1,0.04%,1,617,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,15,1658247,18,17,-1,-1,0.04%,1,620,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,14,1621317,16,15,-1,-1,0.04%,1,606,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,15,1622595,17,16,-1,-1,0.04%,1,606,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,14,1630894,17,16,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,15,1671148,18,17,-1,-1,0.04%,1,621,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,14,1672818,19,18,-1,-1,0.04%,1,624,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,16,1628765,15,14,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,15,1717475,17,16,-1,-1,0.04%,1,642,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,14,1817517,16,15,-1,-1,0.04%,1,734,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,14,1632137,18,17,-1,-1,0.04%,1,606,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I50000,15,1623214,16,15,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50000
afl,LOOP_I10000,13,1611687,20,19,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,16,1584615,18,17,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,14,1581461,18,17,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,13,1617208,18,17,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,14,1578430,16,15,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,13,1576652,18,17,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,16,1601445,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,17,1578142,15,14,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,14,1579896,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,15,1582634,16,15,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,12,1561906,19,18,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,15,1567954,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,16,1580662,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,15,1565465,16,15,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,14,1573495,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,17,1607174,15,14,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,16,1569751,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,14,1613278,19,18,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,15,1576860,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10000,16,1570712,17,16,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10000
afl,LOOP_I10,0,529,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,545,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,569,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,529,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,569,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,569,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,529,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,513,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,529,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,529,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,529,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,545,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,569,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,569,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,569,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,529,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,569,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,500,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,529,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I10,0,545,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,10
afl,LOOP_I500,0,234442,19,18,-1,-1,0.04%,1,93,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,294656,20,19,-1,-1,0.04%,1,115,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,329332,16,15,-1,-1,0.04%,1,129,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,217800,22,21,-1,-1,0.04%,1,86,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,282335,15,14,-1,-1,0.04%,1,110,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,277439,16,15,-1,-1,0.04%,1,108,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,1,357346,17,16,-1,-1,0.04%,1,138,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,2,439121,18,17,-1,-1,0.04%,1,170,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,284650,19,18,-1,-1,0.04%,1,112,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,250464,14,13,-1,-1,0.04%,1,98,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,255616,17,16,-1,-1,0.04%,1,99,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,266140,16,15,-1,-1,0.04%,1,104,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,270098,18,17,-1,-1,0.04%,1,105,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,255458,17,16,-1,-1,0.04%,1,100,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,271947,18,17,-1,-1,0.04%,1,107,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,2,482245,16,15,-1,-1,0.04%,1,184,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,239512,19,18,-1,-1,0.04%,1,93,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,1,343003,19,18,-1,-1,0.04%,1,134,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,234206,17,16,-1,-1,0.04%,1,93,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I500,0,237602,18,17,-1,-1,0.04%,1,93,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,500
afl,LOOP_I1000,15,1551473,15,14,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,14,1600212,17,16,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,17,1559213,14,13,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,15,1558967,15,14,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,15,1593673,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,14,1592694,14,13,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,14,1554917,16,15,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,13,1555520,17,16,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,17,1593113,14,13,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,14,1561837,18,17,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,13,1506847,16,15,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,13,1507106,17,16,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,13,1570460,18,17,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,14,1529617,16,15,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,15,1597125,16,15,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,14,1557448,15,14,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,13,1518612,18,17,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,16,1562040,15,14,-1,-1,0.04%,1,604,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,14,1559282,16,15,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I1000,16,1556328,16,15,-1,-1,0.04%,1,605,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,1000
afl,LOOP_I50,0,561,12,11,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,585,13,12,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,577,12,11,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,577,12,11,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,577,12,11,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,561,10,9,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,553,9,8,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,553,14,13,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,585,13,12,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,577,12,11,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,545,13,12,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,561,12,11,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,577,12,11,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,585,13,12,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,540,11,10,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,553,14,13,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,569,11,10,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,537,12,11,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,577,12,11,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I50,0,593,11,10,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,50
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,601,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,601,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,569,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,601,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I5,0,561,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,5
afl,LOOP_I100000,45,4198671,16,15,-1,-1,0.04%,1,1602,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,48,4741282,15,14,-1,-1,0.04%,1,1828,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,112,9964816,15,14,-1,-1,0.04%,1,3857,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,52,4874916,15,14,-1,-1,0.04%,1,1866,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,39,3716490,18,17,-1,-1,0.04%,1,1426,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,183,16497991,16,15,-1,-1,0.04%,1,7057,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,120,11583829,17,16,-1,-1,0.04%,1,4569,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,15,1692579,17,16,-1,-1,0.04%,1,635,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,96,8711474,20,19,-1,-1,0.04%,1,3356,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,29,3046058,19,18,-1,-1,0.04%,1,1156,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,56,5035448,16,15,-1,-1,0.04%,1,1934,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,41,3864102,18,17,-1,-1,0.04%,1,1751,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,31,3487338,18,17,-1,-1,0.04%,1,1659,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,62,6026496,18,17,-1,-1,0.04%,1,2359,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,123,10919575,18,17,-1,-1,0.04%,1,4224,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,66,6594192,18,17,-1,-1,0.04%,1,2538,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
afl,LOOP_I100000,163,14997020,14,13,-1,-1,0.04%,1,5817,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100000
mopt,LOOP_I100,0,3886,13,12,-1,-1,0.01%,1,6,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100
mopt,LOOP_I100,0,514,14,13,-1,-1,0.01%,1,5,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100
mopt,LOOP_I100,0,498,12,11,-1,-1,0.01%,1,4,34.09090909,15,44,26.43678161,23,87,29.16666667,7,24,25,2,8,100
