fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,W,D
redqueen,COMP_W2_D8_B1,0,1708,-1,-1,402,247,61.44%,1,3,73.39520495,949,1293,73.289597,782,1067,53.00970874,546,1030,100,3,3,2,8
redqueen,COMP_W2_D8_B1,0,1473,-1,-1,402,213,52.99%,1,2,65.19721578,843,1293,65.04217432,694,1067,46.99029126,484,1030,100,3,3,2,8
redqueen,COMP_W2_D8_B1,0,216,-1,-1,402,50,12.44%,1,2,25.36736272,328,1293,25.58575445,273,1067,16.89320388,174,1030,100,3,3,2,8
redqueen,COMP_W2_D8_B1,0,1897,-1,-1,402,268,66.67%,1,3,78.1129157,1010,1293,77.78819119,830,1067,56.69902913,584,1030,100,3,3,2,8
redqueen,COMP_W2_D8_B1,0,1815,-1,-1,402,256,63.68%,1,3,75.79273009,980,1293,75.35145267,804,1067,54.95145631,566,1030,100,3,3,2,8
afl,COMP_W2_D14_B1,0,2588,248,247,-1,-1,0.04%,2,5,2.79374611,2289,81933,2.883545037,1891,65579,1.931585853,1266,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2403,231,230,-1,-1,0.04%,1,5,2.646064467,2168,81933,2.715808414,1781,65579,1.827835586,1198,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,1679,159,158,-1,-1,0.04%,1,5,1.408467894,1154,81933,1.445584715,948,65579,0.9978334503,654,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2363,226,225,-1,-1,0.04%,2,5,2.470311108,2024,81933,2.543497156,1668,65579,1.711879406,1122,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,1871,179,178,-1,-1,0.04%,1,5,1.938168992,1588,81933,2.000640449,1312,65579,1.344176253,881,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2816,274,273,-1,-1,0.04%,1,5,3.385693188,2774,81933,3.458424191,2268,65579,2.322175094,1522,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2265,217,216,-1,-1,0.04%,1,5,2.502044353,2050,81933,2.570944967,1686,65579,1.727136798,1132,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2505,244,243,-1,-1,0.04%,1,5,2.561849316,2099,81933,2.636514738,1729,65579,1.783589149,1169,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,1985,190,189,-1,-1,0.04%,1,5,2.146876106,1759,81933,2.200399518,1443,65579,1.484544262,973,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2164,209,208,-1,-1,0.04%,1,5,2.372670353,1944,81933,2.432181034,1595,65579,1.640169662,1075,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2008,192,191,-1,-1,0.04%,1,5,1.973563766,1617,81933,2.034187774,1334,65579,1.376216777,902,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2699,262,261,-1,-1,0.04%,1,5,2.954853356,2421,81933,3.046707025,1998,65579,2.044490556,1340,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2007,194,193,-1,-1,0.04%,1,5,2.071204521,1697,81933,2.133304869,1399,65579,1.437246346,942,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2114,203,202,-1,-1,0.04%,1,5,2.172506804,1780,81933,2.230897086,1463,65579,1.510481828,990,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,1674,158,157,-1,-1,0.04%,1,5,1.547605971,1268,81933,1.598072554,1048,65579,1.083274847,710,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2911,283,282,-1,-1,0.04%,1,6,3.452821208,2829,81933,3.549916894,2328,65579,2.370998749,1554,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2099,202,201,-1,-1,0.04%,1,5,2.152978653,1764,81933,2.223272694,1458,65579,1.496750175,981,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,1965,189,188,-1,-1,0.04%,1,5,2.076086559,1701,81933,2.130255112,1397,65579,1.437246346,942,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2772,268,267,-1,-1,0.04%,1,5,3.336872811,2734,81933,3.424876866,2246,65579,2.287083092,1499,65542,100,3,3,2,14
afl,COMP_W2_D14_B1,0,2215,213,212,-1,-1,0.04%,1,5,2.242075842,1837,81933,2.319340033,1521,65579,1.560831223,1023,65542,100,3,3,2,14
afl,COMP_W2_D4_B1,0,630,18,17,-1,-1,0.03%,5,4,87.09677419,81,93,73.8317757,79,107,62.85714286,44,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,626,18,17,-1,-1,0.03%,3,4,90.32258065,84,93,76.63551402,82,107,67.14285714,47,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,569,16,15,-1,-1,0.03%,4,4,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,636,17,16,-1,-1,0.03%,6,4,90.32258065,84,93,76.63551402,82,107,67.14285714,47,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,527,14,13,-1,-1,0.03%,1,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,672,18,17,-1,-1,0.03%,4,4,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,612,19,18,-1,-1,0.03%,3,4,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,595,19,18,-1,-1,0.03%,4,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,676,17,16,-1,-1,0.03%,6,4,87.09677419,81,93,73.8317757,79,107,62.85714286,44,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,636,18,17,-1,-1,0.03%,7,5,90.32258065,84,93,76.63551402,82,107,67.14285714,47,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,575,17,16,-1,-1,0.03%,4,4,90.32258065,84,93,76.63551402,82,107,67.14285714,47,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,676,17,16,-1,-1,0.03%,7,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,562,18,17,-1,-1,0.03%,2,5,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,644,18,17,-1,-1,0.03%,3,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,566,17,16,-1,-1,0.03%,2,5,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,610,18,17,-1,-1,0.03%,4,4,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,588,17,16,-1,-1,0.03%,3,4,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,502,13,12,-1,-1,0.03%,1,4,89.24731183,83,93,75.70093458,81,107,65.71428571,46,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,641,18,17,-1,-1,0.03%,4,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
afl,COMP_W2_D4_B1,0,615,17,16,-1,-1,0.03%,3,4,88.17204301,82,93,74.76635514,80,107,64.28571429,45,70,100,3,3,2,4
afl,COMP_W2_D10_B1,0,1886,179,178,-1,-1,0.04%,1,5,27.4498344,1409,5133,27.78448901,1150,4139,19.3076548,792,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,1816,173,172,-1,-1,0.04%,1,5,26.3198909,1351,5133,26.84223242,1111,4139,18.50316919,759,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,2161,208,207,-1,-1,0.04%,1,5,30.56691993,1569,5133,31.11862769,1288,4139,21.59921989,886,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,2253,214,213,-1,-1,0.04%,2,5,32.59302552,1673,5133,33.29306596,1378,4139,22.94002925,941,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,1788,170,169,-1,-1,0.04%,1,5,25.65751023,1317,5133,26.09325924,1080,4139,18.06435885,741,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,3015,290,289,-1,-1,0.04%,2,5,43.75608806,2246,5133,44.50350326,1842,4139,30.86299366,1266,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,2158,208,207,-1,-1,0.04%,1,5,32.08649912,1647,5133,32.73737618,1355,4139,22.54997562,925,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,3000,291,290,-1,-1,0.04%,1,5,43.50282486,2233,5133,44.18941773,1829,4139,30.6923452,1259,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,2352,226,225,-1,-1,0.04%,1,5,35.0087668,1797,5133,35.58830635,1473,4139,24.59775719,1009,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,1808,172,171,-1,-1,0.04%,1,5,26.16403663,1343,5133,26.60062817,1101,4139,18.38127743,754,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,1696,161,160,-1,-1,0.04%,1,4,24.50808494,1258,5133,25.03020053,1036,4139,17.25987323,708,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,2491,240,239,-1,-1,0.04%,1,4,35.45684785,1820,5133,36.16815656,1497,4139,25.06094588,1028,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,1870,179,178,-1,-1,0.04%,2,5,27.64465225,1419,5133,28.14689539,1165,4139,19.42954656,797,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,2219,214,213,-1,-1,0.04%,2,5,33.23592441,1706,5133,33.84875574,1401,4139,23.33008289,957,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,1838,174,173,-1,-1,0.04%,1,5,24.58601208,1262,5133,25.03020053,1036,4139,17.45490005,716,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,1643,155,154,-1,-1,0.04%,1,5,22.05338009,1132,5133,22.44503503,929,4139,15.60214529,640,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,1702,161,160,-1,-1,0.04%,1,4,23.78725891,1221,5133,24.30538777,1006,4139,16.77230619,688,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,1795,171,170,-1,-1,0.04%,1,4,25.83284629,1326,5133,26.26238222,1087,4139,18.18625061,746,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,2898,279,278,-1,-1,0.04%,1,5,43.03526203,2209,5133,43.60956753,1805,4139,30.27791321,1242,4102,100,3,3,2,10
afl,COMP_W2_D10_B1,0,1862,177,176,-1,-1,0.04%,1,5,26.30040912,1350,5133,26.818072,1110,4139,18.55192589,761,4102,100,3,3,2,10
afl,COMP_W2_D12_B1,0,2053,196,195,-1,-1,0.04%,1,5,8.158883521,1672,20493,8.400803555,1380,16427,5.686394143,932,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,1582,149,148,-1,-1,0.04%,1,4,5.475040258,1122,20493,5.630973397,925,16427,3.868212325,634,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,1715,163,162,-1,-1,0.04%,1,5,6.450983263,1322,20493,6.617154684,1087,16427,4.514948139,740,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2083,202,201,-1,-1,0.04%,2,4,8.715171034,1786,20493,8.906069276,1463,16427,6.052471019,992,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2578,248,247,-1,-1,0.04%,1,5,10.12540868,2075,20493,10.37925367,1705,16427,7.077486272,1160,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,1965,189,188,-1,-1,0.04%,1,4,7.475723418,1532,20493,7.682473976,1262,16427,5.24100061,859,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2053,197,196,-1,-1,0.04%,1,5,8.417508418,1725,20493,8.626042491,1417,16427,5.851128737,959,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,3552,344,343,-1,-1,0.04%,1,6,15.44429805,3165,20493,15.78498813,2593,16427,10.68944478,1752,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2020,194,193,-1,-1,0.04%,1,4,7.768506319,1592,20493,7.9685883,1309,16427,5.436241611,891,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2159,209,208,-1,-1,0.04%,1,5,8.651734739,1773,20493,8.881719121,1459,16427,6.034167175,989,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2494,242,241,-1,-1,0.04%,2,5,10.34011614,2119,20493,10.58014245,1738,16427,7.187309335,1178,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,1995,191,190,-1,-1,0.04%,1,5,7.96369492,1632,20493,8.181652158,1344,16427,5.552165955,910,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,1989,191,190,-1,-1,0.04%,1,5,7.426926268,1522,20493,7.658123821,1258,16427,5.210494204,854,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,3056,296,295,-1,-1,0.04%,2,6,12.7653345,2616,20493,13.08820844,2150,16427,8.871262965,1454,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2550,247,246,-1,-1,0.04%,1,5,11.06231396,2267,20493,11.33499726,1862,16427,7.651006711,1254,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,1923,184,183,-1,-1,0.04%,1,4,7.124383936,1460,20493,7.311134108,1201,16427,4.996949359,819,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2104,203,202,-1,-1,0.04%,2,5,8.627336164,1768,20493,8.863456505,1456,16427,5.997559487,983,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2040,196,195,-1,-1,0.04%,1,5,8.256477822,1692,20493,8.443416327,1387,16427,5.741305674,941,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2114,204,203,-1,-1,0.04%,2,5,8.529741863,1748,20493,8.796493578,1445,16427,5.942647956,974,16390,100,3,3,2,12
afl,COMP_W2_D12_B1,0,2121,205,204,-1,-1,0.04%,1,5,9.290977407,1904,20493,9.514823157,1563,16427,6.418547895,1052,16390,100,3,3,2,12
afl,COMP_W2_D16_B1,0,1863,179,178,-1,-1,0.05%,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,16
afl,COMP_W2_D16_B1,0,1974,190,189,-1,-1,0.05%,1,5,0.4891773703,1603,327693,0.5049830846,1324,262187,0.3410261301,894,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,1968,188,187,-1,-1,0.05%,1,4,0.5010787536,1642,327693,0.5156624852,1352,262187,0.347892428,912,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,1682,159,158,-1,-1,0.05%,1,5,0.4730036955,1550,327693,0.4866755407,1276,262187,0.3276749952,859,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,2364,230,229,-1,-1,0.05%,1,5,0.6603741917,2164,327693,0.6773791225,1776,262187,0.4558458898,1195,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,1944,185,184,-1,-1,0.05%,1,5,0.4916186797,1611,327693,0.5042202703,1322,262187,0.3417890521,896,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,2918,282,281,-1,-1,0.05%,1,5,0.800749482,2624,327693,0.8192625874,2148,262187,0.5534999046,1451,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,1992,191,190,-1,-1,0.05%,1,5,0.5019942446,1645,327693,0.5202393711,1364,262187,0.349418272,916,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,2221,215,214,-1,-1,0.05%,2,5,0.6185667683,2027,327693,0.636568556,1669,262187,0.4268548541,1119,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,2426,236,235,-1,-1,0.05%,1,5,0.6802098305,2229,327693,0.701789181,1840,262187,0.4695784856,1231,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,2118,204,203,-1,-1,0.05%,1,5,0.5950691653,1950,327693,0.6094886474,1598,262187,0.4100705703,1075,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,1733,165,164,-1,-1,0.05%,1,5,0.4235671803,1388,327693,0.435948388,1143,262187,0.2952508106,774,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,2162,209,208,-1,-1,0.05%,1,5,0.6112428401,2003,327693,0.6289404128,1649,262187,0.4207514782,1103,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,2145,207,206,-1,-1,0.05%,1,5,0.5901865466,1934,327693,0.6060559829,1589,262187,0.4077818043,1069,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,2192,212,211,-1,-1,0.05%,2,5,0.5679095983,1861,327693,0.5812645173,1524,262187,0.3948121305,1035,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,2932,285,284,-1,-1,0.05%,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,16
afl,COMP_W2_D16_B1,0,2875,278,277,-1,-1,0.05%,1,6,0.8199747935,2687,327693,0.8436726459,2212,262187,0.5649437345,1481,262150,100,3,3,2,16
afl,COMP_W2_D16_B1,0,2706,262,261,-1,-1,0.05%,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,16
afl,COMP_W2_D16_B1,0,2501,242,241,-1,-1,0.05%,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,16
afl,COMP_W2_D16_B1,0,1535,144,143,-1,-1,0.05%,1,5,0.3280509501,1075,327693,0.3371639326,884,262187,0.2319282853,608,262150,100,3,3,2,16
afl,COMP_W2_D2_B1,0,628,11,10,-1,-1,0.03%,7,5,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,643,14,13,-1,-1,0.03%,7,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,636,12,11,-1,-1,0.03%,6,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,676,12,11,-1,-1,0.03%,9,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,644,13,12,-1,-1,0.03%,7,5,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,537,10,9,-1,-1,0.03%,5,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,586,12,11,-1,-1,0.03%,8,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,636,12,11,-1,-1,0.03%,6,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,569,11,10,-1,-1,0.03%,8,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,668,11,10,-1,-1,0.03%,8,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,414,4,3,-1,-1,0.03%,2,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,629,13,12,-1,-1,0.03%,5,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,504,8,7,-1,-1,0.03%,5,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,503,9,8,-1,-1,0.03%,6,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,548,11,10,-1,-1,0.03%,8,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,676,12,11,-1,-1,0.03%,7,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,598,11,10,-1,-1,0.03%,9,5,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,604,13,12,-1,-1,0.03%,8,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,566,12,11,-1,-1,0.03%,7,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D2_B1,0,596,12,11,-1,-1,0.03%,6,5,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
afl,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,627,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,627,54,53,-1,-1,0.03%,1,5,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,627,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,667,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,627,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,627,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,523,52,51,-1,-1,0.03%,1,5,92.19219219,307,333,86.95652174,260,299,67.9389313,178,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,667,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,627,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,553,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,627,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,627,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
afl,COMP_W2_D8_B1,0,2259,202,201,-1,-1,0.03%,2,5,88.32173241,1142,1293,87.53514527,934,1067,64.95145631,669,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,2429,209,208,-1,-1,0.03%,2,5,88.86310905,1149,1293,88.47235239,944,1067,65.53398058,675,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1585,142,141,-1,-1,0.03%,1,5,70.99767981,918,1293,70.94657919,757,1067,51.16504854,527,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1578,143,142,-1,-1,0.03%,1,5,70.37896365,910,1293,70.1968135,749,1067,50.77669903,523,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1809,162,161,-1,-1,0.03%,1,5,77.18484145,998,1293,77.1321462,823,1067,56.01941748,577,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1681,153,152,-1,-1,0.03%,1,4,73.47254447,950,1293,73.289597,782,1067,53.10679612,547,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1863,167,166,-1,-1,0.03%,1,5,78.1129157,1010,1293,78.06935333,833,1067,56.69902913,584,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1700,155,154,-1,-1,0.03%,1,5,73.62722351,952,1293,73.47703843,784,1067,53.30097087,549,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1807,164,163,-1,-1,0.03%,1,5,77.49419954,1002,1293,77.22586692,824,1067,56.21359223,579,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1679,152,151,-1,-1,0.03%,1,5,72.15777262,933,1293,72.16494845,770,1067,52.23300971,538,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,2502,219,218,-1,-1,0.03%,3,5,91.80201083,1187,1293,90.62792877,967,1067,67.76699029,698,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1957,175,174,-1,-1,0.03%,1,4,80.04640371,1035,1293,79.66260544,850,1067,58.34951456,601,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1643,149,148,-1,-1,0.03%,1,5,69.91492653,904,1293,69.63448922,743,1067,50.58252427,521,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1819,166,165,-1,-1,0.03%,1,4,76.72080433,992,1293,76.47610122,816,1067,55.82524272,575,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,2212,197,196,-1,-1,0.03%,1,5,85.92420727,1111,1293,85.56701031,913,1067,63.10679612,650,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1853,168,167,-1,-1,0.03%,3,4,78.1129157,1010,1293,77.78819119,830,1067,56.7961165,585,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,2173,193,192,-1,-1,0.03%,1,5,85.15081206,1101,1293,84.62980319,903,1067,62.42718447,643,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,2398,209,208,-1,-1,0.03%,3,5,88.94044857,1150,1293,88.19119025,941,1067,65.53398058,675,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1712,153,152,-1,-1,0.03%,2,4,74.3232792,961,1293,74.41424555,794,1067,53.78640777,554,1030,100,3,3,2,8
afl,COMP_W2_D8_B1,0,1730,156,155,-1,-1,0.03%,1,5,74.86465584,968,1293,74.7891284,798,1067,54.17475728,558,1030,100,3,3,2,8
mopt,COMP_W2_D14_B1,0,5260,567,566,-1,-1,0.04%,1,6,8.863339558,7262,81933,9.120297656,5981,65579,5.97021757,3913,65542,100,3,3,2,14
mopt,COMP_W2_D14_B1,0,1573,170,169,-1,-1,0.04%,1,5,3.106196526,2545,81933,3.240366581,2125,65579,2.068902383,1356,65542,100,3,3,2,14
