fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,W,D
mopt,COMP_W256_D2_B1,0,1491,157,156,-1,-1,0.02%,1,5,4.3249111024313045,8526,197137,3.3305224453206312,4384,131631,3.2980227062024103,4340,131594,100,3,3,256,2
mopt,COMP_W256_D2_B1,0,2245,235,234,-1,-1,0.02%,1,5,6.657299238600567,13124,197137,5.115056483655065,6733,131631,5.074699454382419,6678,131594,100,3,3,256,2
mopt,COMP_W256_D2_B1,0,2241,231,230,-1,-1,0.02%,1,5,3.644166239721615,7184,197137,2.847353586921014,3748,131631,2.816237822393118,3706,131594,100,3,3,256,2
mopt,COMP_W256_D2_B1,0,2773,289,288,-1,-1,0.02%,1,5,5.425668443772605,10696,197137,4.211773822275908,5544,131631,4.1726826451054,5491,131594,100,3,3,256,2
mopt,COMP_W256_D2_B1,0,4136,418,417,-1,-1,0.02%,1,5,7.809289986151763,15395,197137,6.056324118178848,7972,131631,6.007112786297247,7905,131594,100,3,3,256,2
mopt,COMP_W256_D2_B1,0,1963,209,208,-1,-1,0.02%,1,5,7.917336674495401,15608,197137,6.054804719253064,7970,131631,6.008632612429138,7907,131594,100,3,3,256,2
mopt,COMP_W80_D2_B1,0,1736,185,184,-1,-1,0.02%,1,5,27.847448005367188,5396,19377,22.011224725148,2863,13007,21.503469545104085,2789,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,2991,317,316,-1,-1,0.02%,1,5,38.427001083759095,7446,19377,30.483585761513037,3965,13007,29.915188897455668,3880,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,6790,692,691,-1,-1,0.02%,1,7,54.08990039737833,10481,19377,43.69185823018375,5683,13007,43.06090979182729,5585,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,2574,269,268,-1,-1,0.02%,1,5,35.144759250658,6810,19377,27.81579149688629,3618,13007,27.27833461835004,3538,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,7543,750,749,-1,-1,0.02%,1,7,56.84574495535944,11015,19377,45.96755593142154,5979,13007,45.34309946029298,5881,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,1464,154,153,-1,-1,0.02%,1,5,17.50012901893998,3391,19377,14.000153763358192,1821,13007,13.654587509637626,1771,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,19860,1900,1899,-1,-1,0.02%,1,12,74.4748929142798,14431,19377,63.54270777273776,8265,13007,62.94525828835775,8164,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,1124,118,117,-1,-1,0.02%,1,4,17.938793414873302,3476,19377,14.184669793188284,1845,13007,13.839629915188898,1795,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,1103,118,117,-1,-1,0.02%,1,5,20.555297517675594,3983,19377,16.222034289228876,2110,13007,15.79799537393986,2049,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,2842,301,300,-1,-1,0.02%,1,5,39.23207926923673,7602,19377,31.02175751518413,4035,13007,30.45489591364688,3950,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,5349,559,558,-1,-1,0.02%,1,7,52.26815296485524,10128,19377,41.81594526024448,5439,13007,41.18735543562067,5342,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,5262,535,534,-1,-1,0.02%,1,6,48.27372658306239,9354,19377,38.73298992850004,5038,13007,38.11102544333077,4943,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,472,51,50,-1,-1,0.02%,1,4,14.284977034628684,2768,19377,11.193972476358883,1456,13007,10.855821125674634,1408,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,2425,247,246,-1,-1,0.02%,1,5,22.99633586210456,4456,19377,18.536172830014607,2411,13007,18.118735543562067,2350,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,2897,294,293,-1,-1,0.02%,1,6,30.551684987356143,5920,19377,24.41762128084877,3176,13007,23.93986121819584,3105,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,3680,381,380,-1,-1,0.02%,1,5,42.45239201114724,8226,19377,33.7279926193588,4387,13007,33.168851195065535,4302,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,6392,638,637,-1,-1,0.02%,1,6,58.40429375032255,11317,19377,46.72099638656108,6077,13007,46.07555898226677,5976,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,1218,129,128,-1,-1,0.02%,1,5,20.581101305671677,3988,19377,16.252786960867223,2114,13007,15.859676175790286,2057,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,3365,343,342,-1,-1,0.02%,1,5,31.63544408319141,6130,19377,25.43245944491428,3308,13007,24.94217424826523,3235,12970,100,3,3,80,2
mopt,COMP_W80_D2_B1,0,2767,284,283,-1,-1,0.02%,1,5,27.48103421582288,5325,19377,22.072730068424697,2871,13007,21.61141094834233,2803,12970,100,3,3,80,2
mopt,COMP_W240_D2_B1,0,5581,531,530,-1,-1,0.02%,1,6,7.913581885433678,13714,173297,6.205120671926171,7181,115727,6.155242458293716,7121,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,1594,166,165,-1,-1,0.02%,1,4,2.963698159806575,5136,173297,2.3209795466917837,2686,115727,2.2897398219379377,2649,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,5344,541,540,-1,-1,0.02%,1,6,10.112119655850938,17524,173297,7.862469432371011,9099,115727,7.806206240815975,9031,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,1637,172,171,-1,-1,0.02%,1,4,5.723699775529871,9919,173297,4.401738574403553,5094,115727,4.359927392168727,5044,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,2970,303,302,-1,-1,0.02%,1,5,4.979890015407076,8630,173297,3.9005590743733096,4514,115727,3.859451983749676,4465,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,3985,415,414,-1,-1,0.02%,1,6,11.76592785795484,20390,173297,9.056659206581005,10481,115727,8.990405393724608,10401,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,463,50,49,-1,-1,0.02%,1,4,2.008690283155508,3481,173297,1.553656450093755,1798,115727,1.5247644567378338,1764,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,5989,608,607,-1,-1,0.02%,1,6,13.0279231608164,22577,173297,10.091854104919337,11679,115727,10.019016336762036,11591,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,496,53,52,-1,-1,0.02%,1,4,1.5637893327639831,2710,173297,1.2175205440389882,1409,115727,1.1928429423459244,1380,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,448,49,48,-1,-1,0.02%,1,4,4.181261072032407,7246,173297,3.1894026458821187,3691,115727,3.1515256288356817,3646,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,4108,411,410,-1,-1,0.02%,1,6,7.817792575751456,13548,173297,6.07982579691861,7036,115727,6.03163626934048,6978,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,2036,210,209,-1,-1,0.02%,1,5,3.0635267777284083,5309,173297,2.417759036352796,2798,115727,2.383957126804391,2758,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,2823,292,291,-1,-1,0.02%,1,5,6.9851180343572015,12105,173297,5.4032334718777815,6253,115727,5.356556314288184,6197,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,5212,551,550,-1,-1,0.02%,1,6,16.201088305048557,28076,173297,12.453446473165297,14412,115727,12.370991442648457,14312,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,5095,512,511,-1,-1,0.02%,1,6,10.28003946981194,17815,173297,7.976530973757204,9231,115727,7.919439882444464,9162,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,3640,388,387,-1,-1,0.02%,1,6,14.3078068287391,24795,173297,10.963733614454709,12688,115727,10.882530901547238,12590,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,470,51,50,-1,-1,0.02%,1,4,1.684968579952336,2920,173297,1.3099795207687055,1516,115727,1.2827383524937332,1484,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,5117,509,508,-1,-1,0.02%,1,7,10.049798900154071,17416,173297,7.803710456505396,9031,115727,7.745699714754949,8961,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,1385,145,144,-1,-1,0.02%,1,4,3.31915728489241,5752,173297,2.5810744251557547,2987,115727,2.547324747169159,2947,115690,100,3,3,240,2
mopt,COMP_W240_D2_B1,0,533,58,57,-1,-1,0.02%,1,4,1.4108726636929665,2445,173297,1.106051310411572,1280,115727,1.0804736796611636,1250,115690,100,3,3,240,2
mopt,COMP_W32_D2_B1,0,1998,202,201,-1,-1,0.02%,1,5,63.49508404693942,2002,3153,53.40435386753126,1153,2159,51.83788878416589,1100,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,10650,877,876,-1,-1,0.02%,1,8,93.52997145575642,2949,3153,90.96804075961091,1964,2159,90.05655042412818,1911,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,1284,134,133,-1,-1,0.02%,1,4,45.98794798604504,1450,3153,38.86058360352015,839,2159,37.22902921771913,790,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,6643,603,602,-1,-1,0.02%,1,6,83.50777037741834,2633,3153,77.30430754979157,1669,2159,76.15457115928369,1616,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,516,56,55,-1,-1,0.02%,1,4,33.079606723755155,1043,3153,27.18851320055581,587,2159,25.82469368520264,548,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,2546,265,264,-1,-1,0.02%,1,5,70.662860767523,2228,3153,60.12042612320519,1298,2159,58.67106503298775,1245,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,3567,351,350,-1,-1,0.02%,1,6,74.53219156359023,2350,3153,64.93747105141269,1402,2159,63.57210179076343,1349,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,3228,295,294,-1,-1,0.02%,1,5,63.399936568347606,1999,3153,55.4886521537749,1198,2159,53.95852968897267,1145,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,2536,261,260,-1,-1,0.02%,1,5,63.43165239454488,2000,3153,54.70125057897175,1181,2159,53.204524033930255,1129,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,2567,256,255,-1,-1,0.02%,1,5,64.63685379004123,2038,3153,55.4886521537749,1198,2159,53.95852968897267,1145,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,1052,110,109,-1,-1,0.02%,1,5,46.90770694576594,1479,3153,38.95321908290875,841,2159,37.370405278039584,793,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,1080,111,110,-1,-1,0.02%,1,4,43.0383761496987,1357,3153,35.98888374247336,777,2159,34.49575871819039,732,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,1036,111,110,-1,-1,0.02%,1,4,48.81065651760228,1539,3153,40.43538675312645,873,2159,38.78416588124411,823,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,1617,167,166,-1,-1,0.02%,2,5,59.24516333650492,1868,3153,49.46734599351552,1068,2159,47.879359095193216,1016,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,1217,130,129,-1,-1,0.02%,1,5,54.456073580716776,1717,3153,45.15979620194535,975,2159,43.44957587181904,922,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,5766,561,560,-1,-1,0.02%,1,6,83.47605455122105,2632,3153,76.33163501621121,1648,2159,75.16493873704053,1595,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,3799,374,373,-1,-1,0.02%,1,6,72.09007294640026,2273,3153,63.59425660027791,1373,2159,62.25259189443921,1321,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,1116,116,115,-1,-1,0.02%,1,5,47.16143355534412,1487,3153,39.27744326076888,848,2159,37.70028275212064,800,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,1000,104,103,-1,-1,0.02%,1,4,42.15033301617508,1329,3153,35.24779990736452,761,2159,33.694627709707824,715,2122,100,3,3,32,2
mopt,COMP_W32_D2_B1,0,4721,454,453,-1,-1,0.02%,1,6,77.86235331430383,2455,3153,69.7545159796202,1506,2159,68.47313854853911,1453,2122,100,3,3,32,2
mopt,COMP_W128_D2_B1,0,2662,281,280,-1,-1,0.02%,1,5,17.468892261001518,8634,49425,13.694777902089443,4529,33071,13.489132409033116,4456,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,1567,165,164,-1,-1,0.02%,1,4,10.91350531107739,5394,49425,8.554322518218378,2829,33071,8.409517466852334,2778,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,3006,311,310,-1,-1,0.02%,1,5,18.921598381385937,9352,49425,14.831725681110338,4905,33071,14.621299267421444,4830,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,952,102,101,-1,-1,0.02%,1,4,13.027819929185636,6439,49425,10.069244957818029,3330,33071,9.89586486650118,3269,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,1486,160,159,-1,-1,0.02%,1,5,11.85432473444613,5859,49425,9.255843488252548,3061,33071,9.105769812920022,3008,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,5761,593,592,-1,-1,0.02%,1,7,36.84167931208903,18209,49425,28.780502555108704,9518,33071,28.452503481261733,9399,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,1504,159,158,-1,-1,0.02%,1,5,11.496206373292868,5682,49425,8.992773124489734,2974,33071,8.83635042683296,2919,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,4678,493,492,-1,-1,0.02%,1,6,37.60849772382397,18588,49425,29.23407214780321,9668,33071,28.87630925712902,9539,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,1418,152,151,-1,-1,0.02%,1,5,13.387961557916034,6617,49425,10.401862659127332,3440,33071,10.240963855421686,3383,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,2771,294,293,-1,-1,0.02%,1,5,22.06373292867982,10905,49425,17.184239968552507,5683,33071,16.946176666464854,5598,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,5289,492,491,-1,-1,0.02%,1,7,21.683358624178048,10717,49425,17.169120982129357,5678,33071,16.961312587031543,5603,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,3083,306,305,-1,-1,0.02%,1,6,12.756702073849263,6305,49425,10.153911281787668,3358,33071,10.001816310468,3304,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,2293,243,242,-1,-1,0.02%,1,4,13.717754172989377,6780,49425,10.794956306129237,3570,33071,10.625416237815584,3510,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,2006,212,211,-1,-1,0.02%,1,5,19.34850784016186,9563,49425,15.00710592361888,4963,33071,14.79082157776836,4886,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,3198,334,333,-1,-1,0.02%,1,5,24.80728376327769,12261,49425,19.300898067793533,6383,33071,19.05915117757462,6296,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,543,59,58,-1,-1,0.02%,1,4,5.272635306019221,2606,49425,4.136554685373892,1368,33071,4.029182054852576,1331,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,517,57,56,-1,-1,0.02%,1,4,7.6762771876580675,3794,49425,5.9538568534365455,1969,33071,5.824302234061875,1924,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,2397,250,249,-1,-1,0.02%,1,5,17.766312594840667,8781,49425,13.867134347313357,4586,33071,13.664709087606708,4514,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,2105,217,216,-1,-1,0.02%,1,5,12.11127971674254,5986,49425,9.53705663572314,3154,33071,9.384270751347096,3100,33034,100,3,3,128,2
mopt,COMP_W128_D2_B1,0,620,66,65,-1,-1,0.02%,1,4,5.128983308042489,2535,49425,4.030721780411841,1333,33071,3.932312163225767,1299,33034,100,3,3,128,2
mopt,COMP_W96_D2_B1,0,4487,465,464,-1,-1,0.02%,1,6,41.30021179595793,11505,27857,32.56386910181565,6080,18671,32.10797466995814,5983,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,3768,369,368,-1,-1,0.02%,1,5,21.16523674480382,5896,27857,17.12281077606984,3197,18671,16.80261886873457,3131,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,1691,180,179,-1,-1,0.02%,1,5,22.324729870409595,6219,27857,17.470944245085963,3262,18671,17.1621766663089,3198,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,3428,329,328,-1,-1,0.02%,1,5,22.38575582438884,6236,27857,17.931551604091908,3348,18671,17.60759901255769,3281,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,523,56,55,-1,-1,0.02%,1,5,6.005671823958072,1673,27857,4.804241872422473,897,18671,4.631319094129012,863,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,1130,122,121,-1,-1,0.02%,1,5,16.121621136518648,4491,27857,12.63456697552354,2359,18671,12.369861543415263,2305,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,580,63,62,-1,-1,0.02%,1,5,7.323114477510141,2040,27857,5.821862781854213,1087,18671,5.634861006761834,1050,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,2212,230,229,-1,-1,0.02%,1,5,21.31959651075134,5939,27857,16.908574795136843,3157,18671,16.545025222711175,3083,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,5333,553,552,-1,-1,0.02%,1,6,49.74692177908605,13858,27857,39.15162551550533,7310,18671,38.66051304067833,7204,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,1678,177,176,-1,-1,0.02%,1,4,20.303693865096744,5656,27857,15.933801081891705,2975,18671,15.64344746162928,2915,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,580,63,62,-1,-1,0.02%,1,4,9.39799691280468,2618,27857,7.369717744095121,1376,18671,7.185789417194376,1339,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,1738,187,186,-1,-1,0.02%,1,4,30.871953189503536,8600,27857,23.97836216592577,4477,18671,23.569818611140924,4392,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,2216,231,230,-1,-1,0.02%,1,5,19.14061097749219,5332,27857,15.216110545766162,2841,18671,14.918965332188472,2780,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,627,68,67,-1,-1,0.02%,1,5,13.795455361309545,3843,27857,10.743934443789836,2006,18671,10.486208006869164,1954,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,4603,477,476,-1,-1,0.02%,1,6,43.25663208529274,12050,27857,34.08494456643994,6364,18671,33.60523773746914,6262,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,2804,293,292,-1,-1,0.02%,1,5,31.27400653336684,8712,27857,24.562155213968182,4586,18671,24.154770848985724,4501,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,11348,1058,1057,-1,-1,0.02%,1,8,54.97720501130775,15315,27857,44.4486101440737,8299,18671,43.92508318128153,8185,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,1116,121,120,-1,-1,0.02%,1,4,12.011343647916144,3346,27857,9.512077553425096,1776,18671,9.294837394010948,1732,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,1652,175,174,-1,-1,0.02%,1,4,16.017518038554044,4462,27857,12.704193669326765,2372,18671,12.434259954921112,2317,18634,100,3,3,96,2
mopt,COMP_W96_D2_B1,0,2846,299,298,-1,-1,0.02%,1,5,35.91915855978748,10006,27857,28.08098120079267,5243,18671,27.643018138885907,5151,18634,100,3,3,96,2
mopt,COMP_W112_D2_B1,0,2372,251,250,-1,-1,0.02%,1,5,24.10688353180366,9130,37873,18.8177767262116,4772,25359,18.51749466866756,4689,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,3455,367,366,-1,-1,0.02%,1,6,31.320465767169225,11862,37873,24.49623407863086,6212,25359,24.141063107179527,6113,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,4633,470,469,-1,-1,0.02%,1,6,29.42729649090381,11145,37873,23.24224141330494,5894,25359,22.92867861938236,5806,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,1426,153,152,-1,-1,0.02%,1,5,18.583159506772635,7038,37873,14.456406009700698,3666,25359,14.193191691019663,3594,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,3252,344,343,-1,-1,0.02%,1,6,28.8569693449159,10929,37873,22.599471587996373,5731,25359,22.25337651054419,5635,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,860,94,93,-1,-1,0.02%,1,4,13.062075885195256,4947,37873,10.150242517449426,2574,25359,9.94787141615986,2519,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,4055,425,424,-1,-1,0.02%,1,6,30.158688247564232,11422,37873,23.727276312157414,6017,25359,23.386778295553277,5922,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,1612,171,170,-1,-1,0.02%,1,5,18.847199852137404,7138,37873,14.673291533577824,3721,25359,14.426190664244531,3653,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,1582,166,165,-1,-1,0.02%,1,5,13.526786893037258,5123,37873,10.639220789463309,2698,25359,10.437564173446017,2643,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,949,102,101,-1,-1,0.02%,1,5,9.727246323238193,3684,37873,7.642257186797587,1938,25359,7.467814548613854,1891,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,3306,328,327,-1,-1,0.02%,1,5,16.89066089298445,6397,37873,13.490279585157143,3421,25359,13.273043203538426,3361,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,5036,521,520,-1,-1,0.02%,1,7,40.73614448287699,15428,37873,31.8861153830987,8086,25359,31.48645446647184,7973,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,493,54,53,-1,-1,0.02%,1,4,5.5844533044649225,2115,37873,4.404747821286328,1117,25359,4.276913355975041,1083,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,1072,115,114,-1,-1,0.02%,1,5,12.578882053177724,4764,37873,9.834772664537244,2494,25359,9.627991469868098,2438,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,1131,120,119,-1,-1,0.02%,1,4,10.52728856969345,3987,37873,8.281083638944754,2100,25359,8.103625306057975,2052,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,7050,701,700,-1,-1,0.02%,1,7,39.40010033533124,14922,37873,31.223628691983123,7918,25359,30.842745438748917,7810,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,17874,1682,1681,-1,-1,0.02%,1,12,60.62102289229794,22959,37873,49.09499585945818,12450,25359,48.64939578232367,12319,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,2645,272,271,-1,-1,0.02%,1,6,22.250679903889317,8427,37873,17.43759611972081,4422,25359,17.170839586130636,4348,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,975,105,104,-1,-1,0.02%,1,4,8.993214163124124,3406,37873,7.078354824717064,1795,25359,6.926783034515441,1754,25322,100,3,3,112,2
mopt,COMP_W112_D2_B1,0,511,55,54,-1,-1,0.02%,1,4,4.520370712644892,1712,37873,3.620016562167278,918,25359,3.483137192954743,882,25322,100,3,3,112,2
mopt,COMP_W64_D2_B1,0,2135,221,220,-1,-1,0.02%,1,5,29.01954475991313,3608,12433,23.628540695589816,1977,8367,22.965186074429774,1913,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,6502,652,651,-1,-1,0.02%,1,6,61.843481058473415,7689,12433,50.83064419744233,4253,8367,50.04801920768307,4169,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,1011,108,107,-1,-1,0.02%,1,4,24.957773666854337,3103,12433,19.82789530297597,1659,8367,19.255702280912367,1604,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,558,59,58,-1,-1,0.02%,1,5,11.871631947237193,1476,12433,9.621130632245729,805,8367,9.195678271308523,766,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,1018,109,108,-1,-1,0.02%,1,4,27.410922544840343,3408,12433,21.69236285406956,1815,8367,21.09243697478992,1757,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,2415,254,253,-1,-1,0.02%,1,5,39.03321804874125,4853,12433,31.349348631528624,2623,8367,30.63625450180072,2552,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,2435,256,255,-1,-1,0.02%,1,5,36.250301616665325,4507,12433,29.24584677901279,2447,8367,28.57142857142857,2380,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,3911,394,393,-1,-1,0.02%,1,6,47.22110512346176,5871,12433,38.317198517987336,3206,8367,37.58703481392557,3131,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,996,108,107,-1,-1,0.02%,1,4,28.657604761521757,3563,12433,22.5767897693319,1889,8367,22.01680672268908,1834,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,6037,590,589,-1,-1,0.02%,1,6,57.14630419046088,7105,12433,46.93438508425959,3927,8367,46.17046818727491,3846,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,1178,126,125,-1,-1,0.02%,1,4,29.960588755730715,3725,12433,23.72415441615872,1985,8367,23.097238895558224,1924,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,1800,191,190,-1,-1,0.02%,1,5,35.42186117590284,4404,12433,28.25385442811044,2364,8367,27.563025210084035,2296,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,564,61,60,-1,-1,0.02%,1,5,13.206788385747606,1642,12433,10.625074698219194,889,8367,10.20408163265306,850,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,10583,1014,1013,-1,-1,0.02%,1,8,70.04745435534466,8709,12433,59.10123102665232,4945,8367,58.34333733493398,4860,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,4620,461,460,-1,-1,0.02%,1,6,54.94249175581116,6831,12433,44.54404207003705,3727,8367,43.74549819927972,3644,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,4909,502,501,-1,-1,0.02%,1,6,55.022922866564784,6841,12433,44.83088323174376,3751,8367,44.057623049219686,3670,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,2931,305,304,-1,-1,0.02%,1,5,49.5536073353173,6161,12433,39.57212860045416,3311,8367,38.7875150060024,3231,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,1304,140,139,-1,-1,0.02%,1,4,33.45934207351404,4160,12433,26.49695231265687,2217,8367,25.78631452581032,2148,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,8875,885,884,-1,-1,0.02%,1,8,68.39861658489504,8504,12433,57.1052946097765,4778,8367,56.33853541416567,4693,8330,100,3,3,64,2
mopt,COMP_W64_D2_B1,0,9468,907,906,-1,-1,0.02%,1,8,68.7203410279096,8544,12433,57.475797776981,4809,8367,56.71068427370949,4724,8330,100,3,3,64,2
mopt,COMP_W160_D2_B1,0,5377,542,541,-1,-1,0.02%,1,6,22.369291001724207,17255,77137,17.431690810014157,8989,51567,17.265670483213665,8897,51530,100,3,3,160,2
mopt,COMP_W160_D2_B1,0,2188,233,232,-1,-1,0.02%,1,5,18.02507227400599,13904,77137,13.875152713944964,7155,51567,13.714341160489036,7067,51530,100,3,3,160,2
mopt,COMP_W160_D2_B1,0,1320,143,142,-1,-1,0.02%,1,5,10.612287229215552,8186,77137,8.187406674811411,4222,51567,8.078789054919465,4163,51530,100,3,3,160,2
